adult_smoking,adult_obesity,sti,excessive_drinking,population,under_18_pct,diabetes_prevalence,no_time_activity,edu_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,life_expectancy,65older,fipscode,diabetes_pop,obesity_pop,smoking_pop,drinking_pop,physical_inactivity,life_total
0.148,0.36,226.5,0.1898523682,626351,0.2591135003,0.105,0.277,105220,21493.0,25216.0,586,85348.0,221496.0,79.467416169,86121,48339,65766.855,225486.36,92699.94799999999,118914.22067443821,173499.227,49774495.58486932
0.173,0.376,405.9,0.1825375593,20654,0.3138375133,0.14,0.351,2396,398.0,1439.0,3,53341.0,7720.0,76.312857626,2442,48341,2891.5600000000004,7765.904,3573.142,3770.1307497822004,7249.553999999999,1576165.761407404
0.213,0.384,121.1,0.1881878162,12393,0.2283547164,0.125,0.323,1348,545.0,794.0,4,45122.0,4142.0,74.077638508,2759,48343,1549.125,4758.912,2639.709,2332.2116061666,4002.9390000000003,918044.1740296441
0.182,0.358,0.0,0.2070804576,1185,0.2033755274,0.11,0.291,192,20.0,96.0,0,46712.0,426.0,,368,48345,130.35,424.22999999999996,215.67,245.390342256,344.835,
0.201,0.406,550.6,0.1860444996,64753,0.2313869628,0.133,0.326,7985,1842.0,4414.0,77,49375.0,21238.0,75.788849117,10155,48347,8612.149000000001,26289.718,13015.353000000001,12046.9394825988,21109.478,4907555.346873101
0.203,0.393,455.0,0.1808060565,50694,0.265455478,0.133,0.342,6471,1442.0,3495.0,33,50778.0,17769.0,75.239809636,8702,48349,6742.302000000001,19922.742000000002,10290.882000000001,9165.782228211001,17337.348,3814206.909687384
0.253,0.386,257.4,0.1941129487,13414,0.1883852691,0.13,0.347,1325,557.0,798.0,2,45769.0,4591.0,75.360904082,2990,48351,1743.8200000000002,5177.804,3393.742,2603.8310938618,4654.657999999999,1010891.167355948
0.186,0.382,421.4,0.185347492,14835,0.2564880351,0.135,0.343,1765,377.0,1088.0,10,41720.0,4612.0,73.926814793,2799,48353,2002.7250000000001,5666.97,2759.31,2749.63004382,5088.405000000001,1096704.297454155
0.16,0.409,795.8,0.2210819307,363148,0.2416645555,0.143,0.319,56788,14688.0,29796.0,468,55727.0,133977.0,77.376617839,55673,48355,51930.164,148527.53199999998,58103.68,80285.46096984361,115844.212,28099164.014997173
0.184,0.393,345.7,0.1782341938,9598,0.3110022921,0.143,0.361,1015,236.0,633.0,3,71477.0,3338.0,76.630750696,1154,48357,1372.514,3772.014,1766.032,1710.6917920924,3464.8779999999997,735501.9451802081
0.179,0.345,,0.2104532196,2135,0.2220140515,0.105,0.285,353,35.0,12.0,3,61013.0,667.0,77.86924877,342,48359,224.17499999999998,736.5749999999999,382.16499999999996,449.317623846,608.4749999999999,166250.84612395
0.214,0.397,297.4,0.2002196489,82878,0.2495716595,0.111,0.304,11978,3786.0,5328.0,23,61323.0,31835.0,74.028845526,13494,48361,9199.458,32902.566,17735.892,16593.8040615342,25194.912,6135362.659503828
0.204,0.369,311.8,0.1915193273,29320,0.2306616644,0.12,0.325,3526,928.0,1408.0,6,59450.0,9273.0,75.377433739,5983,48363,3518.4,10819.08,5981.28,5615.346676436,9529.0,2210066.35722748
0.214,0.375,202.6,0.2010629856,23187,0.2302152068,0.121,0.313,3249,792.0,1143.0,4,51936.0,8188.0,74.114144522,4741,48365,2805.627,8695.125,4962.018,4662.0474471072,7257.531,1718484.669031614
0.175,0.334,169.4,0.2251787849,148198,0.2461571681,0.095,0.259,21440,4012.0,4648.0,89,88617.0,52203.0,78.302603729,23884,48367,14078.81,49498.132000000005,25934.649999999998,33371.0455646102,38383.282,11604289.26743034
0.172,0.392,270.7,0.1774096443,9522,0.2757823987,0.147,0.366,977,127.0,283.0,0,61989.0,3770.0,76.424139526,1440,48369,1399.734,3732.6240000000003,1637.7839999999999,1689.2946330246,3485.052,727710.656566572
0.171,0.4,366.6,0.1903821898,15718,0.2457691818,0.15,0.364,1706,530.0,868.0,4,52792.0,4932.0,75.711313869,2096,48371,2357.7,6287.200000000001,2687.7780000000002,2992.4272592764,5721.352,1190030.4313929419
0.226,0.404,200.6,0.1875682291,52995,0.2005660911,0.128,0.353,4879,1602.0,3597.0,23,47535.0,14984.0,72.493384114,10282,48373,6783.360000000001,21409.98,11976.87,9940.178301154501,18707.235,3841786.89112143
0.202,0.394,1022.9,0.1776462966,116004,0.2692838178,0.147,0.378,14486,2961.0,10380.0,263,45903.0,40938.0,72.450408304,15703,48375,17052.588,45705.576,23432.808,20607.6809907864,43849.512,8404537.164897216
0.212,0.45,387.8,0.1416046173,6508,0.2733558697,0.205,0.465,714,476.0,657.0,3,39967.0,1588.0,87.636461094,1565,48377,1334.1399999999999,2928.6,1379.696,921.5628493884001,3026.2200000000003,570338.088799752
0.208,0.352,159.8,0.2096162627,12552,0.1992511154,0.106,0.298,1156,283.0,468.0,5,59195.0,3620.0,76.958845696,3160,48379,1330.512,4418.304,2610.816,2631.1033294104,3740.4959999999996,965987.431176192
0.148,0.361,230.2,0.2145738069,139899,0.2400588996,0.097,0.257,26700,3246.0,7545.0,147,71041.0,57508.0,78.244761658,21936,48381,13570.203,50503.539,20705.052,30018.6610115031,35954.043,10946363.911192542
0.153,0.387,571.6,0.1882953981,3833,0.2942864597,0.14,0.346,473,176.0,100.0,0,66711.0,1210.0,77.857316434,437,48383,536.62,1483.371,586.449,721.7362609173,1326.2179999999998,298427.093891522
0.207,0.393,260.7,0.1770189515,3411,0.1720902961,0.141,0.36,159,72.0,342.0,1,43076.0,901.0,74.85802305,1104,48385,480.95099999999996,1340.5230000000001,706.077,603.8116435664999,1227.96,255340.71662355
0.233,0.396,232.9,0.1924482962,11995,0.1910796165,0.126,0.329,1513,327.0,649.0,4,46727.0,3823.0,71.999211344,3135,48387,1511.3700000000001,4750.02,2794.835,2308.417312919,3946.355,863630.54007128
0.171,0.395,463.2,0.1886193382,15949,0.2225844881,0.156,0.369,1802,631.0,1143.0,1,64863.0,4767.0,76.870975484,1853,48389,2488.044,6299.8550000000005,2727.279,3008.2898249518,5885.181,1226015.187994316
0.172,0.383,331.0,0.1842846035,6877,0.2226261451,0.14,0.346,691,252.0,520.0,1,48433.0,2350.0,76.936025082,1566,48391,962.7800000000001,2633.891,1182.8439999999998,1267.3252182695,2379.442,529089.044488914
0.175,0.342,,0.2167397167,813,0.2349323493,0.1,0.267,90,19.0,15.0,0,69927.0,293.0,,184,48393,81.30000000000001,278.04600000000005,142.27499999999998,176.2093896771,217.07100000000003,
0.191,0.379,462.7,0.190343809,17155,0.2343340134,0.125,0.323,1728,470.0,1431.0,3,55218.0,5559.0,76.151031115,3558,48395,2144.375,6501.745,3276.605,3265.348043395,5541.0650000000005,1306370.9387778249
0.135,0.309,217.3,0.2139618693,109888,0.266353014,0.09,0.227,21331,3200.0,3857.0,146,106225.0,39954.0,80.35866532,14136,48397,9889.92,33955.392,14834.880000000001,23511.8418936384,24944.576,8830453.01468416
0.184,0.372,233.8,0.1927189587,10401,0.2348812614,0.129,0.335,1101,223.0,601.0,4,50972.0,3749.0,75.617421014,2191,48399,1341.729,3869.172,1913.7839999999999,2004.4698894387,3484.335,786496.795966614
0.203,0.376,238.9,0.2023102808,54324,0.2173256756,0.123,0.311,7589,1619.0,2796.0,17,56954.0,18827.0,76.11175793,9430,48401,6681.852,20425.824,11027.772,10990.3036941792,16894.764,4134695.1377893197
0.228,0.38,275.1,0.193306906,10507,0.177976587,0.121,0.318,921,423.0,419.0,1,51046.0,2789.0,75.158265257,3277,48403,1271.347,3992.66,2395.596,2031.075661342,3341.226,789687.893055299
0.233,0.409,133.5,0.1856983404,8248,0.1966537342,0.134,0.352,662,290.0,377.0,1,45781.0,2317.0,75.162898251,2231,48405,1105.232,3373.432,1921.784,1531.6399116192,2903.296,619943.5847742481
0.217,0.398,176.7,0.1906038449,29301,0.2122794444,0.123,0.327,2532,940.0,1168.0,4,51575.0,8243.0,76.757526468,6758,48407,3604.023,11661.798,6358.317,5584.883259414901,9581.427,2249072.2830388676
0.166,0.41,500.5,0.1869329855,67069,0.2624163175,0.147,0.368,8739,2998.0,6406.0,26,56944.0,24124.0,75.725479904,10331,48409,9859.143,27498.289999999997,11133.454,12537.4084044995,24681.392,5078832.211681376
0.199,0.382,198.2,0.193148959,6039,0.1985428051,0.129,0.343,638,114.0,184.0,2,48349.0,1722.0,76.941814212,1422,48411,779.0310000000001,2306.898,1201.761,1166.426563401,2071.377,464651.616026268
0.151,0.372,214.8,0.191235259,2761,0.2332488229,0.129,0.315,314,84.0,5.0,1,54471.0,937.0,76.890488711,560,48413,356.169,1027.092,416.911,528.000550099,869.715,212294.639331071
0.188,0.379,401.1,0.1900158807,16662,0.2510502941,0.136,0.338,2458,512.0,674.0,4,57158.0,5409.0,75.661579102,2515,48415,2266.032,6314.898,3132.456,3166.0446042234,5631.756,1260673.230997524
0.183,0.342,275.7,0.2135121683,3300,0.2278787879,0.102,0.273,519,94.0,234.0,2,64931.0,1282.0,80.444469163,718,48417,336.59999999999997,1128.6000000000001,603.9,704.59015539,900.9000000000001,265466.74823789997
0.223,0.396,340.3,0.175173229,24915,0.2583985551,0.137,0.359,2558,772.0,1948.0,15,41194.0,8040.0,74.555675702,4595,48419,3413.3550000000005,9866.34,5556.045,4364.441000535,8944.484999999999,1857554.66011533
0.17,0.368,,0.1972655886,3027,0.2725470763,0.124,0.32,361,40.0,66.0,0,66408.0,1127.0,80.445357911,482,48421,375.348,1113.936,514.59,597.1229366922,968.64,243508.098396597
0.174,0.379,384.5,0.1872825458,235806,0.2423348006,0.117,0.28,38557,7343.0,12903.0,339,60735.0,84604.0,77.368409367,40830,48423,27589.302000000003,89370.474,41030.244,44162.3479949148,66025.68000000001,18243935.1391948
0.187,0.359,131.5,0.196433025,9139,0.2179669548,0.113,0.3,1120,280.0,175.0,2,67984.0,2979.0,77.689887376,1832,48425,1032.707,3280.901,1708.993,1795.2014154750002,2741.7,710007.880729264
0.208,0.466,266.1,0.1381368768,64266,0.3249307565,0.21,0.477,7138,4559.0,8422.0,12,35716.0,15932.0,76.001714988,7424,48427,13495.859999999999,29947.956000000002,13367.328,8877.5045244288,30654.881999999998,4884326.215418808
0.201,0.379,331.0,0.196405099,9334,0.2173773302,0.123,0.333,1006,245.0,816.0,5,48911.0,2764.0,75.704706107,1948,48429,1148.0819999999999,3537.5860000000002,1876.134,1833.245194066,3108.222,706627.726802738
0.176,0.376,,0.1975725974,1315,0.2798479087,0.127,0.33,94,36.0,212.0,0,68435.0,520.0,,194,48431,167.005,494.44,231.44,259.807965581,433.95000000000005,
0.198,0.368,,0.1980206173,1348,0.2284866469,0.117,0.315,86,29.0,115.0,4,59802.0,600.0,,354,48433,157.716,496.06399999999996,266.904,266.9317921204,424.62,
0.154,0.375,238.3,0.1927481695,3738,0.2348849652,0.135,0.336,518,120.0,318.0,0,64612.0,1444.0,79.669215389,725,48435,504.63000000000005,1401.75,575.652,720.492657591,1255.968,297803.52712408203
0.203,0.412,270.4,0.1745803026,7340,0.2404632153,0.155,0.381,692,132.0,423.0,0,39897.0,2100.0,73.42159218,1340,48437,1137.7,3024.08,1490.0200000000002,1281.4194210839999,2796.54,538914.4866012001
0.148,0.377,422.6,0.1782190238,2123347,0.2578476339,0.117,0.288,381760,79553.0,141835.0,3051,72064.0,815526.0,78.62667047,254161,48439,248431.59900000002,800501.819,314255.35599999997,378420.8295286586,611523.936,166951704.8624631
0.167,0.365,370.9,0.1891194129,139200,0.2477945402,0.117,0.289,21949,3608.0,9576.0,261,52974.0,53407.0,74.907672823,20788,48441,16286.400000000001,50808.0,23246.4,26325.42227568,40228.799999999996,10427148.0569616
0.158,0.391,0.0,0.1860249858,702,0.1851851852,0.142,0.333,121,18.0,46.0,0,42849.0,239.0,,237,48443,99.684,274.482,110.916,130.5895400316,233.76600000000002,
0.199,0.41,567.4,0.1715438367,12183,0.2733316917,0.158,0.397,1243,354.0,883.0,1,47292.0,3708.0,73.288766373,1856,48445,1924.914,4995.03,2424.417,2089.9185625161,4836.651,892877.040722259
0.191,0.357,0.0,0.2026352327,1487,0.2084734364,0.109,0.299,169,31.0,122.0,1,46820.0,545.0,,413,48447,162.083,530.8589999999999,284.017,301.3185910249,444.613,
0.189,0.393,265.6,0.1748917456,32926,0.2857923829,0.141,0.357,3504,891.0,2839.0,23,52973.0,11538.0,76.182833952,4933,48449,4642.566,12939.918,6223.014,5758.4856156256,11754.582,2508395.990703552
0.163,0.369,632.6,0.1916160209,120010,0.2376135322,0.122,0.309,19247,3406.0,6999.0,190,55990.0,45016.0,76.778094848,19346,48451,14641.22,44283.69,19561.63,22995.838668209,37083.09,9214139.16270848
0.12,0.252,602.9,0.2154781034,1300503,0.2087253932,0.1,0.215,345653,46579.0,63188.0,4085,82605.0,487972.0,81.382475673,136406,48453,130050.3,327726.756,156060.36,280229.9199060102,279608.145,105838153.76016352
0.231,0.378,211.6,0.1994141099,14883,0.1961970033,0.122,0.331,1168,429.0,912.0,4,47685.0,4363.0,74.349021615,4095,48455,1815.7259999999999,5625.774,3437.973,2967.8801976417,4926.273,1106536.488696045
0.222,0.382,96.9,0.2041902872,21591,0.190959196,0.113,0.33,1730,727.0,1211.0,6,48809.0,5228.0,74.941680101,5027,48457,2439.783,8247.762,4793.202,4408.6724909352,7125.030000000001,1618065.815060691
0.209,0.37,138.9,0.2061337819,42166,0.2362092681,0.111,0.303,4781,1345.0,2639.0,18,58231.0,13670.0,75.732360779,8081,48459,4680.426,15601.42,8812.694,8691.8370475954,12776.297999999999,3193330.724607314
0.173,0.377,328.1,0.1867028836,3623,0.2870549269,0.137,0.351,349,103.0,251.0,0,59593.0,1348.0,75.928687885,556,48461,496.35100000000006,1365.871,626.779,676.4245472828001,1271.673,275089.636207355
0.165,0.406,347.8,0.171404666,26742,0.2663226385,0.155,0.372,3533,728.0,2736.0,15,49275.0,8802.0,76.002998999,4532,48463,4145.01,10857.252,4412.43,4583.703578172001,9948.024,2032472.199231258
0.17,0.413,432.4,0.1750074883,49028,0.2815330016,0.168,0.393,7652,1794.0,4581.0,26,54346.0,17006.0,76.755821339,6994,48465,8236.704,20248.564,8334.76,8580.2671363724,19268.004,3763184.4086084915
0.207,0.364,178.5,0.2114299901,57533,0.2285818574,0.11,0.304,6755,1601.0,3156.0,20,57891.0,17393.0,76.118062802,11965,48467,6328.63,20942.012,11909.331,12164.2016204233,17490.032,4379300.507187466
0.177,0.384,506.1,0.1953458157,91936,0.2506961364,0.135,0.323,13478,3411.0,7020.0,152,53583.0,33186.0,77.297815936,15537,48469,12411.36,35303.424,16272.671999999999,17959.3129121952,29695.328,7106452.005892097
0.195,0.379,726.3,0.2149483954,72164,0.1491879608,0.136,0.325,9443,1742.0,2844.0,47,43002.0,21278.0,78.07717618,10252,48471,9814.304,27350.156,14071.980000000001,15511.5360056456,23453.3,5634361.34185352
0.183,0.387,477.9,0.1857384168,57452,0.240009051,0.13,0.325,7091,1846.0,2858.0,14,69460.0,18985.0,78.65001674,7028,48473,7468.76,22233.924,10513.716,10671.0435219936,18671.9,4518600.76174648
0.173,0.381,333.4,0.1869057883,12097,0.2931305282,0.141,0.352,1528,582.0,603.0,2,57257.0,4243.0,74.818423467,1623,48475,1705.677,4608.957,2092.781,2260.9993210651,4258.143999999999,905078.468680299
0.178,0.369,181.1,0.1965428088,35771,0.2136367448,0.114,0.299,3955,866.0,1685.0,26,62667.0,12507.0,79.033011099,8160,48477,4077.8940000000002,13199.499,6367.237999999999,7030.532813584799,10695.529,2827089.8400223292
0.168,0.418,409.2,0.1627893907,277681,0.3200543069,0.178,0.389,35642,9819.0,28228.0,109,56588.0,89021.0,78.531080395,27714,48479,49427.218,116070.658,46650.408,45203.5207989667,108017.909,21806588.935163997
0.18,0.393,370.6,0.1678492516,41685,0.2578865299,0.143,0.354,5221,1448.0,2786.0,21,55887.0,15516.0,76.432510784,7435,48481,5960.955,16382.205,7503.299999999999,6996.796052946,14756.49,3186089.21203104
0.198,0.377,98.9,0.1994572068,4946,0.2474727052,0.123,0.326,686,134.0,338.0,3,49838.0,2023.0,74.524314691,1003,48483,608.358,1864.642,979.308,986.5153448328,1612.396,368597.260461686
0.19,0.384,391.7,0.2036681231,133205,0.2249164821,0.12,0.301,20729,3686.0,8733.0,230,54659.0,46277.0,75.197469082,20367,48485,15984.599999999999,51150.72,25308.95,27129.6123375355,40094.705,10016678.86906781
0.209,0.388,266.3,0.1784208,12552,0.2189292543,0.142,0.368,1738,290.0,505.0,18,51774.0,4802.0,74.023221997,2377,48487,1782.3839999999998,4870.176,2623.368,2239.5378815999998,4619.1359999999995,929139.4825063439
0.197,0.455,383.9,0.1593913867,21161,0.2326449601,0.196,0.453,2179,790.0,2031.0,6,40190.0,6996.0,75.695314553,3067,48489,4147.5560000000005,9628.255000000001,4168.717000000001,3372.8811339587,9585.933,1601788.5512560331
0.118,0.318,243.0,0.1911419614,617855,0.2481294155,0.093,0.24,131156,18646.0,25235.0,842,91507.0,219697.0,81.603683549,79469,48491,57460.515,196477.89,72906.89,118098.016560797,148285.19999999998,50419243.899167396
0.151,0.37,195.8,0.2109821826,52023,0.2350883263,0.118,0.294,7003,1396.0,2036.0,20,74529.0,18008.0,79.207782382,8715,48493,6138.714,19248.51,7855.473,10975.9260853998,15294.761999999999,4120626.4628587863
0.177,0.394,437.0,0.1872260288,7887,0.2908583745,0.145,0.36,852,376.0,251.0,0,77960.0,2833.0,72.456865447,939,48495,1143.615,3107.478,1395.999,1476.6516891456,2839.3199999999997,571467.297780489
0.183,0.367,191.5,0.2019103749,71084,0.2434443757,0.107,0.303,9479,2099.0,3553.0,27,71636.0,25212.0,76.414079676,11119,48497,7605.988,26087.827999999998,13008.372,14352.5970893916,21538.452,5431818.439688784
0.201,0.359,175.7,0.2065080569,46291,0.1872070165,0.108,0.3,4059,1179.0,2242.0,16,61886.0,12987.0,76.205906263,12928,48499,4999.428,16618.469,9304.491,9559.4644619579,13887.3,3527647.606820533
0.175,0.386,218.1,0.1836190112,8702,0.3317628131,0.144,0.36,1100,421.0,332.0,2,67132.0,2522.0,75.645035625,1046,48501,1253.088,3358.972,1522.85,1597.8526354623998,3132.72,658263.1000087501
0.193,0.357,261.0,0.2033708239,17904,0.232126899,0.113,0.308,2670,410.0,1091.0,11,54569.0,6425.0,73.955599384,3758,48503,2023.152,6391.728,3455.472,3641.1512311056,5514.432,1324101.051371136
0.189,0.434,253.9,0.1531459705,14172,0.3247953712,0.191,0.442,1387,571.0,1306.0,0,39876.0,3485.0,77.803870834,1919,48505,2706.852,6150.648,2678.508,2170.384693926,6264.024,1102636.457459448
0.199,0.46,498.3,0.1436617978,11840,0.2826013514,0.207,0.463,1565,484.0,2010.0,6,34898.0,4133.0,73.886628149,1736,48507,2450.8799999999997,5446.400000000001,2356.1600000000003,1700.9556859519998,5481.92,874817.67728416
0.0790073637,0.299,345.5,0.1190924484,3249879,0.2859417228,0.083,0.187,641647,76438.0,134177.0,11792,77785.0,1128793.0,79.717237614,381593,49000,269739.957,971713.821,256764.3721339923,387036.0471137436,607727.373,259071376.45974872
0.116,0.312,163.9,0.1101327621,6761,0.3174086674,0.094,0.231,1110,112.0,156.0,5,61858.0,2065.0,78.493492581,1031,49001,635.534,2109.432,784.2760000000001,744.6076045581,1561.7910000000002,530694.503340141
0.109,0.342,149.9,0.1060431059,57007,0.3091900995,0.092,0.219,8800,1152.0,1926.0,272,73926.0,18922.0,78.763826931,7548,49003,5244.644,19496.394,6213.763,6045.1993380413005,12484.533,4490089.481855517
0.097,0.338,216.7,0.0879113306,130004,0.2978292976,0.094,0.192,24436,1910.0,5015.0,243,65391.0,44596.0,81.271397341,13069,49005,12220.376,43941.352000000006,12610.388,11428.8246233224,24960.768,10565606.739919364
0.128,0.342,205.2,0.1240724319,20760,0.2578998073,0.099,0.256,3466,445.0,1168.0,46,51902.0,6687.0,75.614803498,3829,49007,2055.2400000000002,7099.920000000001,2657.28,2575.743686244,5314.56,1569763.32061848
0.113,0.298,0.0,0.1279799367,1026,0.2280701754,0.081,0.201,107,18.0,0.0,0,63461.0,132.0,,272,49009,83.10600000000001,305.748,115.938,131.3074150542,206.226,
0.08,0.339,305.8,0.1080002417,359232,0.3112668136,0.087,0.196,76837,7168.0,14522.0,837,92253.0,132834.0,80.236491458,38278,49011,31253.183999999997,121779.64800000002,28738.56,38797.1428263744,70409.47200000001,28823515.299440257
0.137,0.334,105.3,0.1166466482,19894,0.3319091183,0.097,0.261,2824,603.0,1080.0,36,61709.0,6052.0,76.211830424,2525,49013,1929.718,6644.5960000000005,2725.478,2320.5684192907997,5192.334,1516158.154455056
0.123,0.345,109.9,0.1058930814,10147,0.280378437,0.092,0.217,1549,206.0,536.0,11,64144.0,3115.0,76.666759651,1854,49015,933.524,3500.7149999999997,1248.081,1074.4970969658,2201.899,777937.610178697
0.118,0.313,,0.1117817672,5050,0.2265346535,0.094,0.228,727,269.0,190.0,6,47638.0,1479.0,77.729073959,1222,49017,474.7,1580.65,595.9,564.4979243600001,1151.4,392531.82349295
0.111,0.29,328.1,0.130859023,9796,0.2124336464,0.089,0.208,1919,587.0,651.0,24,58852.0,4233.0,79.393421743,1932,49019,871.8439999999999,2840.8399999999997,1087.356,1281.8949893079998,2037.568,777737.9593944281
0.111,0.329,264.4,0.098539251,56814,0.2789101278,0.099,0.204,8942,1115.0,2904.0,177,52942.0,17650.0,79.310441944,7798,49021,5624.586,18691.806,6306.354,5598.409006313999,11590.055999999999,4505943.448606417
0.127,0.347,124.8,0.1104141208,12122,0.3373205742,0.093,0.233,1480,172.0,472.0,62,70086.0,3775.0,77.710251132,1472,49023,1127.346,4206.334,1539.494,1338.4399723376,2824.426,942003.664222104
0.111,0.305,152.2,0.1200994575,7914,0.2299722012,0.088,0.209,1395,206.0,336.0,17,58352.0,2387.0,79.714671827,1895,49025,696.432,2413.77,878.4540000000001,950.4671066550001,1654.0259999999998,630861.912838878
0.123,0.323,136.5,0.11100968,13327,0.3102723794,0.103,0.246,1570,192.0,485.0,22,60316.0,3963.0,79.696976115,2366,49027,1372.6809999999998,4304.621,1639.221,1479.42600536,3278.442,1062121.600684605
0.089,0.293,107.2,0.1214145905,12462,0.3424008987,0.072,0.18,2235,186.0,298.0,3,103746.0,3945.0,80.686912866,1540,49029,897.2639999999999,3651.366,1109.118,1513.068626811,2243.16,1005520.308136092
0.127,0.335,,0.1063999562,1473,0.2335369993,0.1,0.251,137,30.0,4.0,9,47206.0,452.0,,431,49031,147.3,493.45500000000004,187.071,156.7271354826,369.723,
