cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_density_beta,ln_density_p,ln_density_CI_lower,ln_density_CI_upper
49340,2014,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.40810553306816466,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
10740,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5520067416610654,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
11260,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,1.5316113536694669,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12060,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.7088227698959848,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12260,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.06516984769317524,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12420,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.07031023920176338,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12580,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.18467715049290234,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12940,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.0949241513794643,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
13740,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.1914612848442001,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
13820,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.19293520443549106,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
13900,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.08145981611630404,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
14260,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.501649278694531,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
14460,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.1086328671043173,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
15540,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.9844344550556556,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16620,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.35595831236304143,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16700,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.2557285737930357,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16740,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.559812055138682,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16980,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.32723369232571997,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
17140,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.13840055133415063,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
17820,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6234625317194133,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
18140,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.3827545873565388,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19100,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.7258289963657383,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19740,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5595735342546337,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19780,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.14366073312496752,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19820,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.08602342890322667,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
20260,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.65796241383363,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
22020,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.36697971841777566,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
22220,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6256816904529625,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
24340,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6189587462035817,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
24860,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.25261248088759913,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
25180,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-1.0100563705143681,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
26420,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.6599313049907032,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
26580,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.48853231164050825,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
26900,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.1707717339122059,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
28140,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5585376696539317,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
28940,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.26080428289193414,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
30700,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-1.0610330204226166,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
30780,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.10730314639079808,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
31080,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.0007701123072454408,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
31140,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.4378033249142117,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
32820,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.08598657601037019,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
33340,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-1.1381275208910502,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
33460,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5562162341165919,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
34980,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.08482337887335589,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
35380,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.4872555273613841,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
35620,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.41815074660945584,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
36260,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.1295599378524308,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
36420,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.19450505512544147,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
36540,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.048255319337418,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
37980,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5111467558193752,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38060,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.9066286193365247,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38300,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5481572216294577,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38860,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.4243148419914071,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38900,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.007397096348261911,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39300,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6055238657684132,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39340,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.3120465651466109,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39660,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.1455222883694436,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39900,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.02727824936902401,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
40060,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5430796384053025,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
41180,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5567062997587371,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
41620,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.24210767957676538,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
41700,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.4127908599520058,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
42660,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.05866966825785802,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
43580,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.8081109893658791,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
43620,2015,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.47105309140555995,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
